StudyNo.,SRA,Study,Species,Amplicon,Layout,Approximated Avg Spot Length,Region,Country,Substrate,SAMN,Latitude,Longitude,Packaging,Raw/RTE/Environment,Time,Lactate Dose,PAA,Study Code,Storage Days,Storage Temperature,Season
SK13,ERR3792425,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6245997,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792427,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6245999,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792428,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246000,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792429,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246001,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792431,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246003,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792432,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246004,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792433,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246005,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792436,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246008,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792437,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246009,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792439,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246011,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792440,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246012,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792441,13,Beef,V4,Paired,500,Oceania,Australia,Boning table,SAMEA6246013,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792442,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246014,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792443,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246015,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792444,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246016,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792445,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246017,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792446,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246018,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792447,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246019,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792448,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246020,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792449,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246021,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792451,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246023,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792452,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246024,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792457,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246029,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792458,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246030,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792459,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246031,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792460,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246032,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792461,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246033,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792462,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246034,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792464,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246036,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792465,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246037,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792466,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246038,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792467,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246039,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792468,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246040,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792469,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246041,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792470,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246042,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792471,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246043,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792472,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246044,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792473,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246045,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792474,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246046,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792475,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246047,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792476,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246048,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792477,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6246049,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792478,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246050,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792479,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246051,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792480,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246052,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792481,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246053,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792482,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246054,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792483,13,Beef,V4,Paired,500,Oceania,Australia,Chiller,SAMEA6246055,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792484,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246056,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792485,13,Beef,V4,Paired,500,Oceania,Australia,Chiller,SAMEA6246057,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792486,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246058,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792488,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246060,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792489,13,Beef,V4,Paired,500,Oceania,Australia,Chiller,SAMEA6246061,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792490,13,Beef,V4,Paired,500,Oceania,Australia,Chiller,SAMEA6246062,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792491,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246063,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792492,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6246064,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792493,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6246065,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792495,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6246067,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792496,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6246068,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792497,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6246069,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792498,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6246070,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792499,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6246071,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792500,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246072,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792501,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6246073,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792502,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6246074,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792503,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246075,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792504,13,Beef,V4,Paired,500,Oceania,Australia,Boning stations,SAMEA6246076,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792505,13,Beef,V4,Paired,500,Oceania,Australia,Boning stations,SAMEA6246077,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792506,13,Beef,V4,Paired,500,Oceania,Australia,Boning stations,SAMEA6246078,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792507,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246079,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792508,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246080,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792509,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246081,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792510,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246082,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792511,13,Beef,V4,Paired,500,Oceania,Australia,Boning stations,SAMEA6246083,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792512,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246084,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792513,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246085,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792514,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246086,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792515,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246087,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792516,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246088,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792517,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246089,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792518,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246090,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792519,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246091,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792520,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246092,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792521,13,Beef,V4,Paired,501,Oceania,Australia,Boning stations,SAMEA6246093,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792522,13,Beef,V4,Paired,500,Oceania,Australia,Boning stations,SAMEA6246094,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792523,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246095,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792524,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246096,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792525,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246097,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792526,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246098,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792527,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246099,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792528,13,Beef,V4,Paired,500,Oceania,Australia,Boning table,SAMEA6246100,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792529,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246101,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792530,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246102,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792532,13,Beef,V4,Paired,500,Oceania,Australia,Boning table,SAMEA6246104,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792533,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246105,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792534,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246106,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792535,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246107,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792542,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246114,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792543,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246115,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792544,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246116,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792545,13,Beef,V4,Paired,500,Oceania,Australia,Boning table,SAMEA6246117,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792546,13,Beef,V4,Paired,500,Oceania,Australia,Boning table,SAMEA6246118,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792547,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246119,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792548,13,Beef,V4,Paired,500,Oceania,Australia,Boning table,SAMEA6246120,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792549,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246121,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792550,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246122,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792551,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246123,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792552,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246124,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792555,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246127,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792556,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246128,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792557,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246129,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792561,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246133,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792564,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246136,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792565,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246137,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792567,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246139,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792568,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246140,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792570,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246142,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792571,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246143,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792572,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246144,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792573,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246145,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792574,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246146,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792575,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246147,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792576,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246148,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792577,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246149,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792578,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246150,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792579,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246151,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792582,13,Beef,V4,Paired,499,Oceania,Australia,Chiller,SAMEA6246154,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792584,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246156,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792588,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246160,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792590,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246162,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792591,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246163,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792592,13,Beef,V4,Paired,499,Oceania,Australia,Processing line,SAMEA6246164,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792593,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246165,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792594,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246166,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792595,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246167,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792596,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246168,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792597,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246169,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792598,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246170,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792599,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246171,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792600,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246172,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792601,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246173,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792602,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246174,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792603,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246175,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792604,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246176,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792605,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246177,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792606,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246178,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792608,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246180,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792609,13,Beef,V4,Paired,499,Oceania,Australia,Boning stations,SAMEA6246181,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792615,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246187,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792617,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246189,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792618,13,Beef,V4,Paired,501,Oceania,Australia,Boning table,SAMEA6246190,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792619,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246191,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792620,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246192,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792621,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246193,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792622,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246194,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792623,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246195,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792624,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246196,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792625,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246197,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792626,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246198,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792627,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246199,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792628,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246200,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792629,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246201,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792630,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246202,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792631,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246203,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792632,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246204,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792634,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246206,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792635,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246207,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792636,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246208,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792638,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246210,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792639,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246211,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792641,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246213,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792642,13,Beef,V4,Paired,499,Oceania,Australia,Boning table,SAMEA6246214,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792291,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6245863,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792293,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6245865,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792294,13,Beef,V4,Paired,500,Oceania,Australia,Processing line,SAMEA6245866,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792297,13,Beef,V4,Paired,501,Oceania,Australia,Processing line,SAMEA6245869,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792300,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6245872,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792305,13,Beef,V4,Paired,500,Oceania,Australia,Chiller,SAMEA6245877,25.2744,133.7751,Facility,Environment,,,,,,,
SK13,ERR3792312,13,Beef,V4,Paired,501,Oceania,Australia,Chiller,SAMEA6245884,25.2744,133.7751,Facility,Environment,,,,,,,
